INDUSTRY,QUARTER,YEAR,CAUSE,VALUE_%
Furniture and other manufacturing industries,2,2007,SEMI_AND_UNSKILLED LABOUR_%,2.41
Furniture and other manufacturing industries,3,2007,SEMI_AND_UNSKILLED LABOUR_%,5.63
Furniture and other manufacturing industries,4,2007,SEMI_AND_UNSKILLED LABOUR_%,4.0
Furniture and other manufacturing industries,1,2008,SEMI_AND_UNSKILLED LABOUR_%,4.17
Furniture and other manufacturing industries,2,2008,SEMI_AND_UNSKILLED LABOUR_%,3.37
Furniture and other manufacturing industries,3,2008,SEMI_AND_UNSKILLED LABOUR_%,4.65
Furniture and other manufacturing industries,4,2008,SEMI_AND_UNSKILLED LABOUR_%,5.3
Furniture and other manufacturing industries,1,2009,SEMI_AND_UNSKILLED LABOUR_%,5.75
Furniture and other manufacturing industries,2,2009,SEMI_AND_UNSKILLED LABOUR_%,8.24
Furniture and other manufacturing industries,3,2009,SEMI_AND_UNSKILLED LABOUR_%,1.76
Furniture and other manufacturing industries,4,2009,SEMI_AND_UNSKILLED LABOUR_%,2.24
Furniture and other manufacturing industries,1,2010,SEMI_AND_UNSKILLED LABOUR_%,3.97
Furniture and other manufacturing industries,2,2010,SEMI_AND_UNSKILLED LABOUR_%,5.22
Furniture and other manufacturing industries,3,2010,SEMI_AND_UNSKILLED LABOUR_%,3.92
Furniture and other manufacturing industries,4,2010,SEMI_AND_UNSKILLED LABOUR_%,4.26
Furniture and other manufacturing industries,1,2011,SEMI_AND_UNSKILLED LABOUR_%,1.08
Furniture and other manufacturing industries,2,2011,SEMI_AND_UNSKILLED LABOUR_%,1.13
Furniture and other manufacturing industries,3,2011,SEMI_AND_UNSKILLED LABOUR_%,2.04
Furniture and other manufacturing industries,4,2011,SEMI_AND_UNSKILLED LABOUR_%,1.25
Furniture and other manufacturing industries,1,2012,SEMI_AND_UNSKILLED LABOUR_%,0.94
Furniture and other manufacturing industries,2,2012,SEMI_AND_UNSKILLED LABOUR_%,1.04
Furniture and other manufacturing industries,3,2012,SEMI_AND_UNSKILLED LABOUR_%,1.18
Furniture and other manufacturing industries,4,2012,SEMI_AND_UNSKILLED LABOUR_%,1.27
Furniture and other manufacturing industries,1,2013,SEMI_AND_UNSKILLED LABOUR_%,0.9
Furniture and other manufacturing industries,2,2013,SEMI_AND_UNSKILLED LABOUR_%,0.94
Furniture and other manufacturing industries,3,2013,SEMI_AND_UNSKILLED LABOUR_%,1.3
Furniture and other manufacturing industries,4,2013,SEMI_AND_UNSKILLED LABOUR_%,3.21
Furniture and other manufacturing industries,1,2014,SEMI_AND_UNSKILLED LABOUR_%,0.89
Furniture and other manufacturing industries,2,2014,SEMI_AND_UNSKILLED LABOUR_%,2.33
Furniture and other manufacturing industries,3,2014,SEMI_AND_UNSKILLED LABOUR_%,2.17
Furniture and other manufacturing industries,4,2014,SEMI_AND_UNSKILLED LABOUR_%,4.76
Furniture and other manufacturing industries,1,2015,SEMI_AND_UNSKILLED LABOUR_%,1.29
Furniture and other manufacturing industries,2,2015,SEMI_AND_UNSKILLED LABOUR_%,0.0
Furniture and other manufacturing industries,3,2015,SEMI_AND_UNSKILLED LABOUR_%,3.07
Furniture and other manufacturing industries,4,2015,SEMI_AND_UNSKILLED LABOUR_%,4.4
Furniture and other manufacturing industries,1,2016,SEMI_AND_UNSKILLED LABOUR_%,3.65
Furniture and other manufacturing industries,2,2016,SEMI_AND_UNSKILLED LABOUR_%,4.11
Furniture and other manufacturing industries,3,2016,SEMI_AND_UNSKILLED LABOUR_%,3.96
Furniture and other manufacturing industries,4,2016,SEMI_AND_UNSKILLED LABOUR_%,3.77
Furniture and other manufacturing industries,1,2017,SEMI_AND_UNSKILLED LABOUR_%,3.14
Furniture and other manufacturing industries,2,2017,SEMI_AND_UNSKILLED LABOUR_%,5.0
Furniture and other manufacturing industries,3,2017,SEMI_AND_UNSKILLED LABOUR_%,3.55
Furniture and other manufacturing industries,4,2017,SEMI_AND_UNSKILLED LABOUR_%,5.33
Furniture and other manufacturing industries,1,2018,SEMI_AND_UNSKILLED LABOUR_%,2.96
Furniture and other manufacturing industries,2,2018,SEMI_AND_UNSKILLED LABOUR_%,2.63
Furniture and other manufacturing industries,3,2018,SEMI_AND_UNSKILLED LABOUR_%,1.65
Furniture and other manufacturing industries,4,2018,SEMI_AND_UNSKILLED LABOUR_%,1.92
Furniture and other manufacturing industries,1,2019,SEMI_AND_UNSKILLED LABOUR_%,2.2
Furniture and other manufacturing industries,2,2019,SEMI_AND_UNSKILLED LABOUR_%,2.08
Furniture and other manufacturing industries,3,2019,SEMI_AND_UNSKILLED LABOUR_%,3.23
Furniture and other manufacturing industries,4,2019,SEMI_AND_UNSKILLED LABOUR_%,2.65
Furniture and other manufacturing industries,1,2020,SEMI_AND_UNSKILLED LABOUR_%,1.93
Furniture and other manufacturing industries,2,2020,SEMI_AND_UNSKILLED LABOUR_%,0.44
Furniture and other manufacturing industries,3,2020,SEMI_AND_UNSKILLED LABOUR_%,1.27
Furniture and other manufacturing industries,4,2020,SEMI_AND_UNSKILLED LABOUR_%,0.59
Furniture and other manufacturing industries,1,2021,SEMI_AND_UNSKILLED LABOUR_%,2.36
Furniture and other manufacturing industries,2,2021,SEMI_AND_UNSKILLED LABOUR_%,2.63
Furniture and other manufacturing industries,3,2021,SEMI_AND_UNSKILLED LABOUR_%,1.16
Furniture and other manufacturing industries,4,2021,SEMI_AND_UNSKILLED LABOUR_%,2.73
Food and food products,4,2003,INSUFFICIENT_DEMAND_%,64.08
Food and food products,1,2004,INSUFFICIENT_DEMAND_%,57.56
Food and food products,2,2004,INSUFFICIENT_DEMAND_%,61.54
Food and food products,3,2004,INSUFFICIENT_DEMAND_%,62.23
Food and food products,4,2004,INSUFFICIENT_DEMAND_%,69.28
Food and food products,1,2005,INSUFFICIENT_DEMAND_%,65.54
Food and food products,2,2005,INSUFFICIENT_DEMAND_%,63.41
Food and food products,3,2005,INSUFFICIENT_DEMAND_%,61.73
Food and food products,4,2005,INSUFFICIENT_DEMAND_%,68.5
Food and food products,1,2006,INSUFFICIENT_DEMAND_%,51.4
Food and food products,2,2006,INSUFFICIENT_DEMAND_%,50.31
Food and food products,3,2006,INSUFFICIENT_DEMAND_%,63.25
Food and food products,4,2006,INSUFFICIENT_DEMAND_%,44.22
Food and food products,1,2007,INSUFFICIENT_DEMAND_%,57.71
Food and food products,2,2007,INSUFFICIENT_DEMAND_%,56.69
Food and food products,3,2007,INSUFFICIENT_DEMAND_%,41.53
Food and food products,4,2007,INSUFFICIENT_DEMAND_%,64.85
Food and food products,1,2008,INSUFFICIENT_DEMAND_%,60.0
Food and food products,2,2008,INSUFFICIENT_DEMAND_%,66.49
Food and food products,3,2008,INSUFFICIENT_DEMAND_%,71.11
Food and food products,4,2008,INSUFFICIENT_DEMAND_%,64.77
Food and food products,1,2009,INSUFFICIENT_DEMAND_%,53.14
Food and food products,2,2009,INSUFFICIENT_DEMAND_%,56.42
Food and food products,3,2009,INSUFFICIENT_DEMAND_%,58.05
Food and food products,4,2009,INSUFFICIENT_DEMAND_%,55.48
Food and food products,1,2010,INSUFFICIENT_DEMAND_%,62.89
Food and food products,2,2010,INSUFFICIENT_DEMAND_%,61.54
Food and food products,3,2010,INSUFFICIENT_DEMAND_%,62.5
Food and food products,4,2010,INSUFFICIENT_DEMAND_%,55.93
Food and food products,1,2011,INSUFFICIENT_DEMAND_%,58.91
Food and food products,2,2011,INSUFFICIENT_DEMAND_%,58.01
Food and food products,3,2011,INSUFFICIENT_DEMAND_%,57.83
Food and food products,4,2011,INSUFFICIENT_DEMAND_%,57.79
Food and food products,1,2012,INSUFFICIENT_DEMAND_%,57.98
Food and food products,2,2012,INSUFFICIENT_DEMAND_%,60.62
Food and food products,3,2012,INSUFFICIENT_DEMAND_%,57.14
Food and food products,4,2012,INSUFFICIENT_DEMAND_%,55.63
Food and food products,1,2013,INSUFFICIENT_DEMAND_%,47.35
Food and food products,2,2013,INSUFFICIENT_DEMAND_%,58.58
Food and food products,3,2013,INSUFFICIENT_DEMAND_%,66.44
Food and food products,4,2013,INSUFFICIENT_DEMAND_%,54.88
Food and food products,1,2014,INSUFFICIENT_DEMAND_%,59.18
Food and food products,2,2014,INSUFFICIENT_DEMAND_%,58.0
Food and food products,3,2014,INSUFFICIENT_DEMAND_%,58.82
Food and food products,4,2014,INSUFFICIENT_DEMAND_%,60.61
Food and food products,1,2015,INSUFFICIENT_DEMAND_%,58.79
Food and food products,2,2015,INSUFFICIENT_DEMAND_%,63.64
Food and food products,3,2015,INSUFFICIENT_DEMAND_%,64.97
Food and food products,4,2015,INSUFFICIENT_DEMAND_%,56.25
Food and food products,1,2016,INSUFFICIENT_DEMAND_%,57.95
Food and food products,2,2016,INSUFFICIENT_DEMAND_%,53.41
Food and food products,3,2016,INSUFFICIENT_DEMAND_%,57.86
Food and food products,4,2016,INSUFFICIENT_DEMAND_%,54.6
Food and food products,1,2017,INSUFFICIENT_DEMAND_%,56.83
Food and food products,2,2017,INSUFFICIENT_DEMAND_%,62.79
Food and food products,3,2017,INSUFFICIENT_DEMAND_%,61.18
Food and food products,4,2017,INSUFFICIENT_DEMAND_%,63.12
Food and food products,1,2018,INSUFFICIENT_DEMAND_%,59.36
Food and food products,2,2018,INSUFFICIENT_DEMAND_%,59.57
Food and food products,3,2018,INSUFFICIENT_DEMAND_%,61.5
Food and food products,4,2018,INSUFFICIENT_DEMAND_%,59.38
Food and food products,1,2019,INSUFFICIENT_DEMAND_%,56.99
Food and food products,2,2019,INSUFFICIENT_DEMAND_%,58.15
Food and food products,3,2019,INSUFFICIENT_DEMAND_%,58.43
Food and food products,4,2019,INSUFFICIENT_DEMAND_%,55.83
Food and food products,1,2020,INSUFFICIENT_DEMAND_%,34.13
Food and food products,2,2020,INSUFFICIENT_DEMAND_%,61.72
Food and food products,3,2020,INSUFFICIENT_DEMAND_%,62.44
Food and food products,4,2020,INSUFFICIENT_DEMAND_%,58.93
Food and food products,1,2021,INSUFFICIENT_DEMAND_%,34.67
Food and food products,2,2021,INSUFFICIENT_DEMAND_%,56.82
Food and food products,3,2021,INSUFFICIENT_DEMAND_%,54.91
Food and food products,4,2021,INSUFFICIENT_DEMAND_%,53.55
Beverages,4,2003,INSUFFICIENT_DEMAND_%,73.06
Beverages,1,2004,INSUFFICIENT_DEMAND_%,78.11
Beverages,2,2004,INSUFFICIENT_DEMAND_%,83.09
Beverages,3,2004,INSUFFICIENT_DEMAND_%,85.15
Beverages,4,2004,INSUFFICIENT_DEMAND_%,84.5
Beverages,1,2005,INSUFFICIENT_DEMAND_%,82.01
Beverages,2,2005,INSUFFICIENT_DEMAND_%,76.44
Beverages,3,2005,INSUFFICIENT_DEMAND_%,84.62
Beverages,4,2005,INSUFFICIENT_DEMAND_%,85.88
Beverages,1,2006,INSUFFICIENT_DEMAND_%,77.2
Beverages,2,2006,INSUFFICIENT_DEMAND_%,67.36
Beverages,3,2006,INSUFFICIENT_DEMAND_%,58.97
Beverages,4,2006,INSUFFICIENT_DEMAND_%,45.74
Beverages,1,2007,INSUFFICIENT_DEMAND_%,54.21
Beverages,2,2007,INSUFFICIENT_DEMAND_%,61.33
Beverages,3,2007,INSUFFICIENT_DEMAND_%,68.28
Beverages,4,2007,INSUFFICIENT_DEMAND_%,60.34
Beverages,1,2008,INSUFFICIENT_DEMAND_%,48.69
Beverages,2,2008,INSUFFICIENT_DEMAND_%,50.0
Beverages,3,2008,INSUFFICIENT_DEMAND_%,56.5
Beverages,4,2008,INSUFFICIENT_DEMAND_%,52.3
Beverages,1,2009,INSUFFICIENT_DEMAND_%,72.85
Beverages,2,2009,INSUFFICIENT_DEMAND_%,59.75
Beverages,3,2009,INSUFFICIENT_DEMAND_%,64.98
Beverages,4,2009,INSUFFICIENT_DEMAND_%,61.88
Beverages,1,2010,INSUFFICIENT_DEMAND_%,67.53
Beverages,2,2010,INSUFFICIENT_DEMAND_%,62.28
Beverages,3,2010,INSUFFICIENT_DEMAND_%,77.5
Beverages,4,2010,INSUFFICIENT_DEMAND_%,68.28
Beverages,1,2011,INSUFFICIENT_DEMAND_%,74.53
Beverages,2,2011,INSUFFICIENT_DEMAND_%,64.04
Beverages,3,2011,INSUFFICIENT_DEMAND_%,47.34
Beverages,4,2011,INSUFFICIENT_DEMAND_%,47.4
Beverages,1,2012,INSUFFICIENT_DEMAND_%,58.01
Beverages,2,2012,INSUFFICIENT_DEMAND_%,54.35
Beverages,3,2012,INSUFFICIENT_DEMAND_%,55.03
Beverages,4,2012,INSUFFICIENT_DEMAND_%,48.48
Beverages,1,2013,INSUFFICIENT_DEMAND_%,51.91
Beverages,2,2013,INSUFFICIENT_DEMAND_%,54.26
Beverages,3,2013,INSUFFICIENT_DEMAND_%,50.0
Beverages,4,2013,INSUFFICIENT_DEMAND_%,54.74
Beverages,1,2014,INSUFFICIENT_DEMAND_%,53.8
Beverages,2,2014,INSUFFICIENT_DEMAND_%,54.02
Beverages,3,2014,INSUFFICIENT_DEMAND_%,52.78
Beverages,4,2014,INSUFFICIENT_DEMAND_%,49.29
Beverages,1,2015,INSUFFICIENT_DEMAND_%,50.33
Beverages,2,2015,INSUFFICIENT_DEMAND_%,50.58
Beverages,3,2015,INSUFFICIENT_DEMAND_%,46.02
Beverages,4,2015,INSUFFICIENT_DEMAND_%,61.54
Beverages,1,2016,INSUFFICIENT_DEMAND_%,53.47
Beverages,2,2016,INSUFFICIENT_DEMAND_%,53.1
Beverages,3,2016,INSUFFICIENT_DEMAND_%,44.3
Beverages,4,2016,INSUFFICIENT_DEMAND_%,52.94
Beverages,1,2017,INSUFFICIENT_DEMAND_%,50.58
Beverages,2,2017,INSUFFICIENT_DEMAND_%,52.9
Beverages,3,2017,INSUFFICIENT_DEMAND_%,49.67
Beverages,4,2017,INSUFFICIENT_DEMAND_%,53.23
Beverages,1,2018,INSUFFICIENT_DEMAND_%,51.2
Beverages,2,2018,INSUFFICIENT_DEMAND_%,51.23
Beverages,3,2018,INSUFFICIENT_DEMAND_%,50.0
Beverages,4,2018,INSUFFICIENT_DEMAND_%,47.83
Beverages,1,2019,INSUFFICIENT_DEMAND_%,60.76
Beverages,2,2019,INSUFFICIENT_DEMAND_%,63.91
Beverages,3,2019,INSUFFICIENT_DEMAND_%,54.78
Beverages,4,2019,INSUFFICIENT_DEMAND_%,53.27
Beverages,1,2020,INSUFFICIENT_DEMAND_%,69.72
Beverages,2,2020,INSUFFICIENT_DEMAND_%,42.66
Beverages,3,2020,INSUFFICIENT_DEMAND_%,62.56
Beverages,4,2020,INSUFFICIENT_DEMAND_%,53.73
Beverages,1,2021,INSUFFICIENT_DEMAND_%,69.51
Beverages,2,2021,INSUFFICIENT_DEMAND_%,61.45
Beverages,3,2021,INSUFFICIENT_DEMAND_%,63.84
Beverages,4,2021,INSUFFICIENT_DEMAND_%,64.15
Textiles,4,2003,INSUFFICIENT_DEMAND_%,74.64
Textiles,1,2004,INSUFFICIENT_DEMAND_%,72.31
Textiles,2,2004,INSUFFICIENT_DEMAND_%,77.9
Textiles,3,2004,INSUFFICIENT_DEMAND_%,73.6
Textiles,4,2004,INSUFFICIENT_DEMAND_%,72.27
Textiles,1,2005,INSUFFICIENT_DEMAND_%,70.42
Textiles,2,2005,INSUFFICIENT_DEMAND_%,70.37
Textiles,3,2005,INSUFFICIENT_DEMAND_%,79.89
Textiles,4,2005,INSUFFICIENT_DEMAND_%,78.03
Textiles,1,2006,INSUFFICIENT_DEMAND_%,66.23
Textiles,2,2006,INSUFFICIENT_DEMAND_%,65.97
Textiles,3,2006,INSUFFICIENT_DEMAND_%,74.26
Textiles,4,2006,INSUFFICIENT_DEMAND_%,66.42
Textiles,1,2007,INSUFFICIENT_DEMAND_%,68.94
Textiles,2,2007,INSUFFICIENT_DEMAND_%,69.09
Textiles,3,2007,INSUFFICIENT_DEMAND_%,67.7
Textiles,4,2007,INSUFFICIENT_DEMAND_%,67.48
Textiles,1,2008,INSUFFICIENT_DEMAND_%,68.45
Textiles,2,2008,INSUFFICIENT_DEMAND_%,73.04
Textiles,3,2008,INSUFFICIENT_DEMAND_%,69.27
Textiles,4,2008,INSUFFICIENT_DEMAND_%,71.81
Textiles,1,2009,INSUFFICIENT_DEMAND_%,74.81
Textiles,2,2009,INSUFFICIENT_DEMAND_%,82.37
Textiles,3,2009,INSUFFICIENT_DEMAND_%,84.36
Textiles,4,2009,INSUFFICIENT_DEMAND_%,78.85
Textiles,1,2010,INSUFFICIENT_DEMAND_%,75.61
Textiles,2,2010,INSUFFICIENT_DEMAND_%,74.91
Textiles,3,2010,INSUFFICIENT_DEMAND_%,69.18
Textiles,4,2010,INSUFFICIENT_DEMAND_%,77.78
Textiles,1,2011,INSUFFICIENT_DEMAND_%,78.85
Textiles,2,2011,INSUFFICIENT_DEMAND_%,87.46
Textiles,3,2011,INSUFFICIENT_DEMAND_%,89.11
Textiles,4,2011,INSUFFICIENT_DEMAND_%,87.15
Textiles,1,2012,INSUFFICIENT_DEMAND_%,86.88
Textiles,2,2012,INSUFFICIENT_DEMAND_%,86.8
Textiles,3,2012,INSUFFICIENT_DEMAND_%,87.5
Textiles,4,2012,INSUFFICIENT_DEMAND_%,83.88
Textiles,1,2013,INSUFFICIENT_DEMAND_%,87.15
Textiles,2,2013,INSUFFICIENT_DEMAND_%,87.3
Textiles,3,2013,INSUFFICIENT_DEMAND_%,80.92
Textiles,4,2013,INSUFFICIENT_DEMAND_%,84.67
Textiles,1,2014,INSUFFICIENT_DEMAND_%,81.23
Textiles,2,2014,INSUFFICIENT_DEMAND_%,86.08
Textiles,3,2014,INSUFFICIENT_DEMAND_%,84.94
Textiles,4,2014,INSUFFICIENT_DEMAND_%,81.48
Textiles,1,2015,INSUFFICIENT_DEMAND_%,80.5
Textiles,2,2015,INSUFFICIENT_DEMAND_%,81.58
Textiles,3,2015,INSUFFICIENT_DEMAND_%,83.28
Textiles,4,2015,INSUFFICIENT_DEMAND_%,82.53
Textiles,1,2016,INSUFFICIENT_DEMAND_%,83.11
Textiles,2,2016,INSUFFICIENT_DEMAND_%,82.19
Textiles,3,2016,INSUFFICIENT_DEMAND_%,80.5
Textiles,4,2016,INSUFFICIENT_DEMAND_%,84.26
Textiles,1,2017,INSUFFICIENT_DEMAND_%,82.65
Textiles,2,2017,INSUFFICIENT_DEMAND_%,83.38
Textiles,3,2017,INSUFFICIENT_DEMAND_%,83.05
Textiles,4,2017,INSUFFICIENT_DEMAND_%,82.93
Textiles,1,2018,INSUFFICIENT_DEMAND_%,82.08
Textiles,2,2018,INSUFFICIENT_DEMAND_%,82.65
Textiles,3,2018,INSUFFICIENT_DEMAND_%,80.65
Textiles,4,2018,INSUFFICIENT_DEMAND_%,84.44
Textiles,1,2019,INSUFFICIENT_DEMAND_%,84.52
Textiles,2,2019,INSUFFICIENT_DEMAND_%,83.78
Textiles,3,2019,INSUFFICIENT_DEMAND_%,83.48
Textiles,4,2019,INSUFFICIENT_DEMAND_%,84.38
Textiles,1,2020,INSUFFICIENT_DEMAND_%,78.82
Textiles,2,2020,INSUFFICIENT_DEMAND_%,63.78
Textiles,3,2020,INSUFFICIENT_DEMAND_%,71.43
Textiles,4,2020,INSUFFICIENT_DEMAND_%,72.06
Textiles,1,2021,INSUFFICIENT_DEMAND_%,69.74
Textiles,2,2021,INSUFFICIENT_DEMAND_%,71.87
Textiles,3,2021,INSUFFICIENT_DEMAND_%,68.25
Textiles,4,2021,INSUFFICIENT_DEMAND_%,67.06
Wearing apparel,4,2003,INSUFFICIENT_DEMAND_%,62.37
Wearing apparel,1,2004,INSUFFICIENT_DEMAND_%,47.62
Wearing apparel,2,2004,INSUFFICIENT_DEMAND_%,38.55
Wearing apparel,3,2004,INSUFFICIENT_DEMAND_%,43.33
Wearing apparel,4,2004,INSUFFICIENT_DEMAND_%,50.7
Wearing apparel,1,2005,INSUFFICIENT_DEMAND_%,81.07
Wearing apparel,2,2005,INSUFFICIENT_DEMAND_%,74.48
Wearing apparel,3,2005,INSUFFICIENT_DEMAND_%,83.52
Wearing apparel,4,2005,INSUFFICIENT_DEMAND_%,51.61
Wearing apparel,1,2006,INSUFFICIENT_DEMAND_%,49.74
Wearing apparel,2,2006,INSUFFICIENT_DEMAND_%,41.76
Wearing apparel,3,2006,INSUFFICIENT_DEMAND_%,40.25
Wearing apparel,4,2006,INSUFFICIENT_DEMAND_%,45.8
Wearing apparel,1,2007,INSUFFICIENT_DEMAND_%,55.88
Wearing apparel,2,2007,INSUFFICIENT_DEMAND_%,51.34
Wearing apparel,3,2007,INSUFFICIENT_DEMAND_%,36.75
Wearing apparel,4,2007,INSUFFICIENT_DEMAND_%,41.72
Wearing apparel,1,2008,INSUFFICIENT_DEMAND_%,51.19
Wearing apparel,2,2008,INSUFFICIENT_DEMAND_%,50.0
Wearing apparel,3,2008,INSUFFICIENT_DEMAND_%,51.45
Wearing apparel,4,2008,INSUFFICIENT_DEMAND_%,53.48
Wearing apparel,1,2009,INSUFFICIENT_DEMAND_%,61.42
Wearing apparel,2,2009,INSUFFICIENT_DEMAND_%,70.41
Wearing apparel,3,2009,INSUFFICIENT_DEMAND_%,70.42
Wearing apparel,4,2009,INSUFFICIENT_DEMAND_%,64.14
Wearing apparel,1,2010,INSUFFICIENT_DEMAND_%,70.42
Wearing apparel,2,2010,INSUFFICIENT_DEMAND_%,67.37
Wearing apparel,3,2010,INSUFFICIENT_DEMAND_%,64.38
Wearing apparel,4,2010,INSUFFICIENT_DEMAND_%,57.97
Wearing apparel,1,2011,INSUFFICIENT_DEMAND_%,68.24
Wearing apparel,2,2011,INSUFFICIENT_DEMAND_%,62.07
Wearing apparel,3,2011,INSUFFICIENT_DEMAND_%,65.35
Wearing apparel,4,2011,INSUFFICIENT_DEMAND_%,65.45
Wearing apparel,1,2012,INSUFFICIENT_DEMAND_%,62.22
Wearing apparel,2,2012,INSUFFICIENT_DEMAND_%,66.08
Wearing apparel,3,2012,INSUFFICIENT_DEMAND_%,63.54
Wearing apparel,4,2012,INSUFFICIENT_DEMAND_%,56.43
Wearing apparel,1,2013,INSUFFICIENT_DEMAND_%,69.63
Wearing apparel,2,2013,INSUFFICIENT_DEMAND_%,65.76
Wearing apparel,3,2013,INSUFFICIENT_DEMAND_%,71.94
Wearing apparel,4,2013,INSUFFICIENT_DEMAND_%,77.05
Wearing apparel,1,2014,INSUFFICIENT_DEMAND_%,77.0
Wearing apparel,2,2014,INSUFFICIENT_DEMAND_%,80.8
Wearing apparel,3,2014,INSUFFICIENT_DEMAND_%,79.9
Wearing apparel,4,2014,INSUFFICIENT_DEMAND_%,79.49
Wearing apparel,1,2015,INSUFFICIENT_DEMAND_%,80.58
Wearing apparel,2,2015,INSUFFICIENT_DEMAND_%,76.78
Wearing apparel,3,2015,INSUFFICIENT_DEMAND_%,74.88
Wearing apparel,4,2015,INSUFFICIENT_DEMAND_%,71.5
Wearing apparel,1,2016,INSUFFICIENT_DEMAND_%,71.43
Wearing apparel,2,2016,INSUFFICIENT_DEMAND_%,73.91
Wearing apparel,3,2016,INSUFFICIENT_DEMAND_%,73.48
Wearing apparel,4,2016,INSUFFICIENT_DEMAND_%,74.89
Wearing apparel,1,2017,INSUFFICIENT_DEMAND_%,77.27
Wearing apparel,2,2017,INSUFFICIENT_DEMAND_%,73.9
Wearing apparel,3,2017,INSUFFICIENT_DEMAND_%,75.79
Wearing apparel,4,2017,INSUFFICIENT_DEMAND_%,74.49
Wearing apparel,1,2018,INSUFFICIENT_DEMAND_%,74.59
Wearing apparel,2,2018,INSUFFICIENT_DEMAND_%,75.0
Wearing apparel,3,2018,INSUFFICIENT_DEMAND_%,75.98
Wearing apparel,4,2018,INSUFFICIENT_DEMAND_%,76.1
Wearing apparel,1,2019,INSUFFICIENT_DEMAND_%,75.21
Wearing apparel,2,2019,INSUFFICIENT_DEMAND_%,74.3
Wearing apparel,3,2019,INSUFFICIENT_DEMAND_%,75.79
Wearing apparel,4,2019,INSUFFICIENT_DEMAND_%,75.3
Wearing apparel,1,2020,INSUFFICIENT_DEMAND_%,76.61
Wearing apparel,2,2020,INSUFFICIENT_DEMAND_%,63.05
Wearing apparel,3,2020,INSUFFICIENT_DEMAND_%,53.83
Wearing apparel,4,2020,INSUFFICIENT_DEMAND_%,72.52
Wearing apparel,1,2021,INSUFFICIENT_DEMAND_%,71.7
Wearing apparel,2,2021,INSUFFICIENT_DEMAND_%,73.91
Wearing apparel,3,2021,INSUFFICIENT_DEMAND_%,72.28
Wearing apparel,4,2021,INSUFFICIENT_DEMAND_%,74.17
Leather,4,2003,INSUFFICIENT_DEMAND_%,46.15
Leather,1,2004,INSUFFICIENT_DEMAND_%,60.78
Leather,2,2004,INSUFFICIENT_DEMAND_%,70.98
Leather,3,2004,INSUFFICIENT_DEMAND_%,78.21
Leather,4,2004,INSUFFICIENT_DEMAND_%,55.75
Leather,1,2005,INSUFFICIENT_DEMAND_%,61.38
Leather,2,2005,INSUFFICIENT_DEMAND_%,58.67
Leather,3,2005,INSUFFICIENT_DEMAND_%,69.15
Leather,4,2005,INSUFFICIENT_DEMAND_%,55.74
Leather,1,2006,INSUFFICIENT_DEMAND_%,53.8
Leather,2,2006,INSUFFICIENT_DEMAND_%,66.52
Leather,3,2006,INSUFFICIENT_DEMAND_%,78.91
Leather,4,2006,INSUFFICIENT_DEMAND_%,49.66
Leather,1,2007,INSUFFICIENT_DEMAND_%,56.06
Leather,2,2007,INSUFFICIENT_DEMAND_%,39.69
Leather,3,2007,INSUFFICIENT_DEMAND_%,40.5
Leather,4,2007,INSUFFICIENT_DEMAND_%,35.53
Leather,1,2008,INSUFFICIENT_DEMAND_%,39.07
Leather,2,2008,INSUFFICIENT_DEMAND_%,39.9
Leather,3,2008,INSUFFICIENT_DEMAND_%,45.05
Leather,4,2008,INSUFFICIENT_DEMAND_%,50.19
Leather,1,2009,INSUFFICIENT_DEMAND_%,66.89
Leather,2,2009,INSUFFICIENT_DEMAND_%,68.59
Leather,3,2009,INSUFFICIENT_DEMAND_%,64.46
Leather,4,2009,INSUFFICIENT_DEMAND_%,82.5
Leather,1,2010,INSUFFICIENT_DEMAND_%,82.72
Leather,2,2010,INSUFFICIENT_DEMAND_%,52.44
Leather,3,2010,INSUFFICIENT_DEMAND_%,35.44
Leather,4,2010,INSUFFICIENT_DEMAND_%,63.52
Leather,1,2011,INSUFFICIENT_DEMAND_%,66.38
Leather,2,2011,INSUFFICIENT_DEMAND_%,45.42
Leather,3,2011,INSUFFICIENT_DEMAND_%,60.56
Leather,4,2011,INSUFFICIENT_DEMAND_%,60.82
Leather,1,2012,INSUFFICIENT_DEMAND_%,76.87
Leather,2,2012,INSUFFICIENT_DEMAND_%,68.29
Leather,3,2012,INSUFFICIENT_DEMAND_%,59.89
Leather,4,2012,INSUFFICIENT_DEMAND_%,76.97
Leather,1,2013,INSUFFICIENT_DEMAND_%,73.35
Leather,2,2013,INSUFFICIENT_DEMAND_%,70.09
Leather,3,2013,INSUFFICIENT_DEMAND_%,70.0
Leather,4,2013,INSUFFICIENT_DEMAND_%,73.88
