INDUSTRY_ID,NAME,ACTION_ID,NAME,QUARTER,YEAR,VALUE_IN_PERCENTAGES
321,"Wood and products of wood",22,"Reason for under-utilisation: Skilled labour",3,2020,1
321,"Wood and products of wood",22,"Reason for under-utilisation: Skilled labour",4,2020,0.8
321,"Wood and products of wood",22,"Reason for under-utilisation: Skilled labour",1,2021,0.8
321,"Wood and products of wood",22,"Reason for under-utilisation: Skilled labour",2,2021,0.8
321,"Wood and products of wood",22,"Reason for under-utilisation: Skilled labour",3,2021,0.8
321,"Wood and products of wood",22,"Reason for under-utilisation: Skilled labour",4,2021,0.9
321,"Wood and products of wood",23,"Reason for under-utilisation: Semi- and unskilled labour",4,2003,0
321,"Wood and products of wood",23,"Reason for under-utilisation: Semi- and unskilled labour",1,2004,0
321,"Wood and products of wood",23,"Reason for under-utilisation: Semi- and unskilled labour",2,2004,0
321,"Wood and products of wood",23,"Reason for under-utilisation: Semi- and unskilled labour",3,2004,0
321,"Wood and products of wood",23,"Reason for under-utilisation: Semi- and unskilled labour",4,2004,0
321,"Wood and products of wood",23,"Reason for under-utilisation: Semi- and unskilled labour",1,2005,0
321,"Wood and products of wood",23,"Reason for under-utilisation: Semi- and unskilled labour",2,2005,0
321,"Wood and products of wood",23,"Reason for under-utilisation: Semi- and unskilled labour",3,2005,0
321,"Wood and products of wood",23,"Reason for under-utilisation: Semi- and unskilled labour",4,2005,0.1
321,"Wood and products of wood",23,"Reason for under-utilisation: Semi- and unskilled labour",1,2006,0.3
321,"Wood and products of wood",23,"Reason for under-utilisation: Semi- and unskilled labour",2,2006,0
321,"Wood and products of wood",23,"Reason for under-utilisation: Semi- and unskilled labour",3,2006,0.1
321,"Wood and products of wood",23,"Reason for under-utilisation: Semi- and unskilled labour",4,2006,0.1
321,"Wood and products of wood",23,"Reason for under-utilisation: Semi- and unskilled labour",1,2007,0.1
321,"Wood and products of wood",23,"Reason for under-utilisation: Semi- and unskilled labour",2,2007,0.2
321,"Wood and products of wood",23,"Reason for under-utilisation: Semi- and unskilled labour",3,2007,0.3
321,"Wood and products of wood",23,"Reason for under-utilisation: Semi- and unskilled labour",4,2007,0.2
321,"Wood and products of wood",23,"Reason for under-utilisation: Semi- and unskilled labour",1,2008,0.3
321,"Wood and products of wood",23,"Reason for under-utilisation: Semi- and unskilled labour",2,2008,0.3
321,"Wood and products of wood",23,"Reason for under-utilisation: Semi- and unskilled labour",3,2008,0.5
321,"Wood and products of wood",23,"Reason for under-utilisation: Semi- and unskilled labour",4,2008,0
321,"Wood and products of wood",23,"Reason for under-utilisation: Semi- and unskilled labour",1,2009,0.3
321,"Wood and products of wood",23,"Reason for under-utilisation: Semi- and unskilled labour",2,2009,0.2
321,"Wood and products of wood",23,"Reason for under-utilisation: Semi- and unskilled labour",3,2009,0.3
321,"Wood and products of wood",23,"Reason for under-utilisation: Semi- and unskilled labour",4,2009,0
321,"Wood and products of wood",23,"Reason for under-utilisation: Semi- and unskilled labour",1,2010,0.1
321,"Wood and products of wood",23,"Reason for under-utilisation: Semi- and unskilled labour",2,2010,0
321,"Wood and products of wood",23,"Reason for under-utilisation: Semi- and unskilled labour",3,2010,0
321,"Wood and products of wood",23,"Reason for under-utilisation: Semi- and unskilled labour",4,2010,0
321,"Wood and products of wood",23,"Reason for under-utilisation: Semi- and unskilled labour",1,2011,0
321,"Wood and products of wood",23,"Reason for under-utilisation: Semi- and unskilled labour",2,2011,0
321,"Wood and products of wood",23,"Reason for under-utilisation: Semi- and unskilled labour",3,2011,0
321,"Wood and products of wood",23,"Reason for under-utilisation: Semi- and unskilled labour",4,2011,0
321,"Wood and products of wood",23,"Reason for under-utilisation: Semi- and unskilled labour",1,2012,0.5
321,"Wood and products of wood",23,"Reason for under-utilisation: Semi- and unskilled labour",2,2012,0
321,"Wood and products of wood",23,"Reason for under-utilisation: Semi- and unskilled labour",3,2012,0
321,"Wood and products of wood",23,"Reason for under-utilisation: Semi- and unskilled labour",4,2012,0
321,"Wood and products of wood",23,"Reason for under-utilisation: Semi- and unskilled labour",1,2013,0
321,"Wood and products of wood",23,"Reason for under-utilisation: Semi- and unskilled labour",2,2013,0
321,"Wood and products of wood",23,"Reason for under-utilisation: Semi- and unskilled labour",3,2013,0
321,"Wood and products of wood",23,"Reason for under-utilisation: Semi- and unskilled labour",4,2013,0
321,"Wood and products of wood",23,"Reason for under-utilisation: Semi- and unskilled labour",1,2014,0
321,"Wood and products of wood",23,"Reason for under-utilisation: Semi- and unskilled labour",2,2014,0
321,"Wood and products of wood",23,"Reason for under-utilisation: Semi- and unskilled labour",3,2014,0
321,"Wood and products of wood",23,"Reason for under-utilisation: Semi- and unskilled labour",4,2014,0.1
321,"Wood and products of wood",23,"Reason for under-utilisation: Semi- and unskilled labour",1,2015,0.1
321,"Wood and products of wood",23,"Reason for under-utilisation: Semi- and unskilled labour",2,2015,0.1
321,"Wood and products of wood",23,"Reason for under-utilisation: Semi- and unskilled labour",3,2015,0.1
321,"Wood and products of wood",23,"Reason for under-utilisation: Semi- and unskilled labour",4,2015,0.1
321,"Wood and products of wood",23,"Reason for under-utilisation: Semi- and unskilled labour",1,2016,0.1
321,"Wood and products of wood",23,"Reason for under-utilisation: Semi- and unskilled labour",2,2016,0
321,"Wood and products of wood",23,"Reason for under-utilisation: Semi- and unskilled labour",3,2016,0
321,"Wood and products of wood",23,"Reason for under-utilisation: Semi- and unskilled labour",4,2016,0
321,"Wood and products of wood",23,"Reason for under-utilisation: Semi- and unskilled labour",1,2017,0
321,"Wood and products of wood",23,"Reason for under-utilisation: Semi- and unskilled labour",2,2017,0
321,"Wood and products of wood",23,"Reason for under-utilisation: Semi- and unskilled labour",3,2017,0
321,"Wood and products of wood",23,"Reason for under-utilisation: Semi- and unskilled labour",4,2017,0
321,"Wood and products of wood",23,"Reason for under-utilisation: Semi- and unskilled labour",1,2018,0
321,"Wood and products of wood",23,"Reason for under-utilisation: Semi- and unskilled labour",2,2018,0.1
321,"Wood and products of wood",23,"Reason for under-utilisation: Semi- and unskilled labour",3,2018,0
321,"Wood and products of wood",23,"Reason for under-utilisation: Semi- and unskilled labour",4,2018,0
321,"Wood and products of wood",23,"Reason for under-utilisation: Semi- and unskilled labour",1,2019,0
321,"Wood and products of wood",23,"Reason for under-utilisation: Semi- and unskilled labour",2,2019,0
321,"Wood and products of wood",23,"Reason for under-utilisation: Semi- and unskilled labour",3,2019,0
321,"Wood and products of wood",23,"Reason for under-utilisation: Semi- and unskilled labour",4,2019,0
321,"Wood and products of wood",23,"Reason for under-utilisation: Semi- and unskilled labour",1,2020,0
321,"Wood and products of wood",23,"Reason for under-utilisation: Semi- and unskilled labour",2,2020,0
321,"Wood and products of wood",23,"Reason for under-utilisation: Semi- and unskilled labour",3,2020,0
321,"Wood and products of wood",23,"Reason for under-utilisation: Semi- and unskilled labour",4,2020,0
321,"Wood and products of wood",23,"Reason for under-utilisation: Semi- and unskilled labour",1,2021,0
321,"Wood and products of wood",23,"Reason for under-utilisation: Semi- and unskilled labour",2,2021,0
321,"Wood and products of wood",23,"Reason for under-utilisation: Semi- and unskilled labour",3,2021,0
321,"Wood and products of wood",23,"Reason for under-utilisation: Semi- and unskilled labour",4,2021,0
321,"Wood and products of wood",24,"Reason for under-utilisation: Insufficient demand",4,2003,4.7
321,"Wood and products of wood",24,"Reason for under-utilisation: Insufficient demand",1,2004,4.8
321,"Wood and products of wood",24,"Reason for under-utilisation: Insufficient demand",2,2004,4.4
321,"Wood and products of wood",24,"Reason for under-utilisation: Insufficient demand",3,2004,8.1
321,"Wood and products of wood",24,"Reason for under-utilisation: Insufficient demand",4,2004,6.3
321,"Wood and products of wood",24,"Reason for under-utilisation: Insufficient demand",1,2005,7.5
321,"Wood and products of wood",24,"Reason for under-utilisation: Insufficient demand",2,2005,6.7
321,"Wood and products of wood",24,"Reason for under-utilisation: Insufficient demand",3,2005,3.9
321,"Wood and products of wood",24,"Reason for under-utilisation: Insufficient demand",4,2005,2.9
321,"Wood and products of wood",24,"Reason for under-utilisation: Insufficient demand",1,2006,3.9
321,"Wood and products of wood",24,"Reason for under-utilisation: Insufficient demand",2,2006,3.4
321,"Wood and products of wood",24,"Reason for under-utilisation: Insufficient demand",3,2006,3
321,"Wood and products of wood",24,"Reason for under-utilisation: Insufficient demand",4,2006,2.5
321,"Wood and products of wood",24,"Reason for under-utilisation: Insufficient demand",1,2007,1.4
321,"Wood and products of wood",24,"Reason for under-utilisation: Insufficient demand",2,2007,2.3
321,"Wood and products of wood",24,"Reason for under-utilisation: Insufficient demand",3,2007,2
321,"Wood and products of wood",24,"Reason for under-utilisation: Insufficient demand",4,2007,1.6
321,"Wood and products of wood",24,"Reason for under-utilisation: Insufficient demand",1,2008,1.3
321,"Wood and products of wood",24,"Reason for under-utilisation: Insufficient demand",2,2008,4.8
321,"Wood and products of wood",24,"Reason for under-utilisation: Insufficient demand",3,2008,3.8
321,"Wood and products of wood",24,"Reason for under-utilisation: Insufficient demand",4,2008,7.1
321,"Wood and products of wood",24,"Reason for under-utilisation: Insufficient demand",1,2009,8.9
321,"Wood and products of wood",24,"Reason for under-utilisation: Insufficient demand",2,2009,14.8
321,"Wood and products of wood",24,"Reason for under-utilisation: Insufficient demand",3,2009,16
321,"Wood and products of wood",24,"Reason for under-utilisation: Insufficient demand",4,2009,15.8
321,"Wood and products of wood",24,"Reason for under-utilisation: Insufficient demand",1,2010,17.2
321,"Wood and products of wood",24,"Reason for under-utilisation: Insufficient demand",2,2010,13.1
321,"Wood and products of wood",24,"Reason for under-utilisation: Insufficient demand",3,2010,13
321,"Wood and products of wood",24,"Reason for under-utilisation: Insufficient demand",4,2010,10.3
321,"Wood and products of wood",24,"Reason for under-utilisation: Insufficient demand",1,2011,11.6
321,"Wood and products of wood",24,"Reason for under-utilisation: Insufficient demand",2,2011,9.7
321,"Wood and products of wood",24,"Reason for under-utilisation: Insufficient demand",3,2011,10.7
321,"Wood and products of wood",24,"Reason for under-utilisation: Insufficient demand",4,2011,7.6
321,"Wood and products of wood",24,"Reason for under-utilisation: Insufficient demand",1,2012,9.6
321,"Wood and products of wood",24,"Reason for under-utilisation: Insufficient demand",2,2012,8
321,"Wood and products of wood",24,"Reason for under-utilisation: Insufficient demand",3,2012,8.5
321,"Wood and products of wood",24,"Reason for under-utilisation: Insufficient demand",4,2012,8.2
321,"Wood and products of wood",24,"Reason for under-utilisation: Insufficient demand",1,2013,9.2
321,"Wood and products of wood",24,"Reason for under-utilisation: Insufficient demand",2,2013,8.5
321,"Wood and products of wood",24,"Reason for under-utilisation: Insufficient demand",3,2013,10.3
321,"Wood and products of wood",24,"Reason for under-utilisation: Insufficient demand",4,2013,8.7
321,"Wood and products of wood",24,"Reason for under-utilisation: Insufficient demand",1,2014,10.4
321,"Wood and products of wood",24,"Reason for under-utilisation: Insufficient demand",2,2014,10.1
321,"Wood and products of wood",24,"Reason for under-utilisation: Insufficient demand",3,2014,9.1
321,"Wood and products of wood",24,"Reason for under-utilisation: Insufficient demand",4,2014,8.7
321,"Wood and products of wood",24,"Reason for under-utilisation: Insufficient demand",1,2015,9.6
321,"Wood and products of wood",24,"Reason for under-utilisation: Insufficient demand",2,2015,10.2
321,"Wood and products of wood",24,"Reason for under-utilisation: Insufficient demand",3,2015,8.4
321,"Wood and products of wood",24,"Reason for under-utilisation: Insufficient demand",4,2015,9.9
321,"Wood and products of wood",24,"Reason for under-utilisation: Insufficient demand",1,2016,10.1
321,"Wood and products of wood",24,"Reason for under-utilisation: Insufficient demand",2,2016,7.7
321,"Wood and products of wood",24,"Reason for under-utilisation: Insufficient demand",3,2016,7
321,"Wood and products of wood",24,"Reason for under-utilisation: Insufficient demand",4,2016,7.2
321,"Wood and products of wood",24,"Reason for under-utilisation: Insufficient demand",1,2017,8
321,"Wood and products of wood",24,"Reason for under-utilisation: Insufficient demand",2,2017,9.3
321,"Wood and products of wood",24,"Reason for under-utilisation: Insufficient demand",3,2017,9.7
321,"Wood and products of wood",24,"Reason for under-utilisation: Insufficient demand",4,2017,8.6
321,"Wood and products of wood",24,"Reason for under-utilisation: Insufficient demand",1,2018,9.4
321,"Wood and products of wood",24,"Reason for under-utilisation: Insufficient demand",2,2018,8.8
321,"Wood and products of wood",24,"Reason for under-utilisation: Insufficient demand",3,2018,9.1
321,"Wood and products of wood",24,"Reason for under-utilisation: Insufficient demand",4,2018,9.5
321,"Wood and products of wood",24,"Reason for under-utilisation: Insufficient demand",1,2019,9.5
321,"Wood and products of wood",24,"Reason for under-utilisation: Insufficient demand",2,2019,9.3
321,"Wood and products of wood",24,"Reason for under-utilisation: Insufficient demand",3,2019,10.3
321,"Wood and products of wood",24,"Reason for under-utilisation: Insufficient demand",4,2019,11.3
321,"Wood and products of wood",24,"Reason for under-utilisation: Insufficient demand",1,2020,11.2
321,"Wood and products of wood",24,"Reason for under-utilisation: Insufficient demand",2,2020,20.1
321,"Wood and products of wood",24,"Reason for under-utilisation: Insufficient demand",3,2020,11.4
321,"Wood and products of wood",24,"Reason for under-utilisation: Insufficient demand",4,2020,8.8
